,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
3091,18,11,2018,0.014694,0.022919,0.025643,0.039697,0.067838,0.075661,0.100743,0.122462,4.545532,1.626562,1.461794,1.548898,1.756867,1.937322,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,13,13,13,0,0,0,0,0,0,0,14,14,14,14,13,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-11-18
3092,26,11,2018,0.014615,0.023654,0.027415,0.037149,0.061321,0.069163,0.090779,0.108809,4.567271,1.489651,1.460842,1.57525,1.5504,1.80416,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-11-26
3093,4,12,2018,0.025631,0.049665,0.059023,0.084639,0.134564,0.157459,0.198569,0.230962,3.474005,1.458947,1.41892,1.465205,1.493857,1.500521,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-04
3094,6,12,2018,0.040316,0.047195,0.052594,0.072429,0.110978,0.127725,0.173241,0.21565,3.6836,1.359677,1.636988,1.366147,1.397505,2.048447,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-06
3095,8,12,2018,0.031339,0.051678,0.065061,0.096411,0.16704,0.205222,0.26574,0.31772,4.19139,1.70588,1.686164,1.770901,1.711994,1.706478,3,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-08
3096,10,12,2018,0.014828,0.025324,0.029635,0.041068,0.069427,0.080659,0.105373,0.122829,3.863182,1.513278,1.519916,1.602392,1.549241,1.647505,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-10
3097,12,12,2018,0.015455,0.028989,0.034869,0.048652,0.078503,0.089014,0.110829,0.124618,4.065613,1.413736,1.254238,1.439158,1.474013,1.316291,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-12
3098,13,12,2018,0.013562,0.035327,0.040607,0.054368,0.083038,0.093144,0.115264,0.129218,3.880117,1.253851,1.194209,1.285368,1.301572,1.276153,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-13
3099,14,12,2018,0.018289,0.026688,0.029665,0.040629,0.064606,0.072646,0.098488,0.118369,3.922373,1.35946,1.534827,1.38692,1.421072,1.897384,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-14
3100,17,12,2018,0.018195,0.033059,0.038946,0.053787,0.087513,0.101277,0.128702,0.146161,3.699317,1.437945,1.404924,1.499167,1.472539,1.465313,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,10,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-17
3101,20,12,2018,0.027045,0.040904,0.046735,0.06376,0.103142,0.120097,0.15401,0.180368,4.229834,1.425979,1.461819,1.500999,1.448995,1.592195,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-20
3102,21,12,2018,0.048163,0.060821,0.067905,0.088716,0.136612,0.159279,0.202018,0.236283,4.25915,1.276018,1.423497,1.375349,1.27177,1.541262,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2018-12-21
3103,3,1,2019,0.028658,0.041891,0.047146,0.061757,0.095378,0.106756,0.135773,0.154238,4.61424,1.239322,1.288378,1.303931,1.281747,1.444139,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-03
3104,4,1,2019,0.032032,0.052587,0.063242,0.088413,0.141467,0.164066,0.202653,0.229369,4.769024,1.426607,1.306973,1.461429,1.461863,1.312704,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-04
3105,15,1,2019,0.064974,0.0733,0.077188,0.091097,0.117732,0.127563,0.15974,0.189162,4.088995,1.034732,1.319545,1.009617,1.082672,1.812565,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-15
3106,17,1,2019,0.027964,0.050396,0.056725,0.072355,0.106823,0.120828,0.151037,0.171172,4.159415,1.137404,1.261976,1.211703,1.151426,1.365779,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-17
3107,25,1,2019,0.048306,0.087843,0.100038,0.127713,0.181004,0.203614,0.249813,0.286311,4.507026,1.061191,1.173526,1.098909,1.077006,1.331772,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-25
3108,26,1,2019,0.022433,0.035202,0.041377,0.057172,0.094079,0.108784,0.141963,0.167047,4.690059,1.455252,1.494964,1.524201,1.492296,1.669939,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-26
3109,31,1,2019,0.058894,0.065605,0.068657,0.077781,0.102334,0.109391,0.132774,0.141436,4.317319,0.776824,0.977801,0.87659,0.791409,1.18794,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,9,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-01-31
3110,6,2,2019,0.019551,0.035106,0.042536,0.059922,0.101107,0.116696,0.149105,0.169092,4.835905,1.540363,1.427863,1.599213,1.593797,1.474518,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-02-06
3111,7,2,2019,0.010041,0.020616,0.024944,0.034841,0.060405,0.068413,0.089896,0.102377,4.395713,1.539332,1.450979,1.616326,1.609831,1.585807,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-02-07
3112,8,2,2019,0.034281,0.042763,0.048176,0.062223,0.095357,0.106768,0.1396,0.163766,4.875749,1.220963,1.395488,1.293047,1.258736,1.67937,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-02-08
3113,18,2,2019,0.025398,0.047704,0.059218,0.086089,0.148396,0.179325,0.230382,0.266502,4.289282,1.652778,1.598132,1.726215,1.668077,1.552233,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-02-18
3114,24,2,2019,0.013737,0.024533,0.02848,0.036467,0.057614,0.062863,0.080919,0.08941,4.052844,1.23019,1.246023,1.318696,1.295167,1.395778,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-02-24
3115,4,3,2019,0.041317,0.046069,0.048424,0.052499,0.070618,0.072772,0.088224,0.093363,4.561049,0.720028,0.848072,0.852249,0.721547,1.012606,11,11,11,0,0,11,0,0,0,0,0,0,0,0,10,0,0,11,0,0,10,11,11,0,0,0,0,0,0,0,11,10,11,11,11,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-04
3116,5,3,2019,0.011495,0.021648,0.025847,0.032469,0.052108,0.056461,0.074073,0.084211,4.700078,1.227224,1.286418,1.347689,1.294157,1.555983,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-05
3117,6,3,2019,0.019413,0.024519,0.027035,0.030586,0.041932,0.039442,0.058831,0.063539,4.539647,0.799774,1.210162,0.805004,0.991755,2.023553,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,14,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-06
3118,7,3,2019,0.006942,0.014293,0.016414,0.019285,0.031435,0.030891,0.041372,0.043044,4.421025,1.047322,1.009153,1.191607,1.192105,1.307456,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-07
3119,8,3,2019,0.007664,0.016771,0.018094,0.022014,0.036063,0.036289,0.047546,0.049565,4.424604,1.127335,1.019583,1.247326,1.261724,1.246772,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-08
3120,13,3,2019,0.020032,0.05409,0.062983,0.079519,0.113429,0.123538,0.150942,0.165929,4.722203,1.022068,1.043215,1.052903,1.069487,1.16071,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-13
3121,31,3,2019,0.0138,0.031221,0.036847,0.046316,0.072503,0.080787,0.10228,0.11245,4.448833,1.204399,1.256701,1.3305,1.235237,1.305915,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-03-31
3122,2,4,2019,0.028316,0.043385,0.050807,0.06715,0.103455,0.116436,0.145753,0.162215,4.890886,1.253195,1.249419,1.308757,1.29301,1.304372,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,133,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-02
3123,9,4,2019,0.017603,0.01697,0.023727,0.030648,0.045663,0.048232,0.071674,0.081381,4.729672,1.094097,1.607565,1.105102,1.200207,2.084932,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-09
3124,10,4,2019,0.024525,0.025558,0.037673,0.051048,0.074804,0.080889,0.116964,0.13452,5.325472,1.149379,1.579006,1.105994,1.248285,1.995655,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-10
3125,12,4,2019,0.023364,0.020639,0.031865,0.045383,0.0624,0.068112,0.101393,0.115758,5.50245,1.120403,1.733449,0.96807,1.224319,2.117255,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-12
3126,13,4,2019,0.015716,0.010875,0.018562,0.024917,0.037203,0.037752,0.061849,0.071932,5.356866,1.097749,1.835997,1.015052,1.270465,2.610327,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-13
3127,14,4,2019,0.032839,0.027009,0.037855,0.046899,0.063094,0.066676,0.10097,0.115361,5.391595,0.937651,1.738769,0.906801,1.024073,2.256135,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-14
3128,15,4,2019,0.056792,0.054097,0.064752,0.074927,0.090841,0.09421,0.12761,0.141126,5.315777,0.663417,1.285389,0.63237,0.731235,1.708729,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-15
3129,18,4,2019,0.021586,0.021508,0.034474,0.048185,0.069561,0.07471,0.107993,0.122521,5.14911,1.155849,1.586655,1.057387,1.281179,1.991643,14,14,13,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-18
3130,19,4,2019,0.035972,0.039284,0.053177,0.068864,0.09392,0.102668,0.143298,0.163619,5.099529,1.097969,1.568521,1.036058,1.172769,1.909542,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-19
3131,20,4,2019,0.019872,0.020585,0.033026,0.047831,0.074018,0.083822,0.122665,0.142909,4.886723,1.389261,1.799085,1.338546,1.47409,2.119503,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-20
3132,21,4,2019,0.0238,0.023138,0.035474,0.049595,0.074322,0.08188,0.117463,0.134181,5.101216,1.27893,1.628223,1.21921,1.379276,1.964432,10,10,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-21
3133,23,4,2019,0.028168,0.02901,0.040445,0.052765,0.076926,0.084128,0.118663,0.132904,5.149046,1.11251,1.536173,1.120937,1.182719,1.959553,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,16,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-23
3134,24,4,2019,0.023938,0.027696,0.040447,0.053721,0.07651,0.081582,0.112018,0.127381,5.168829,1.088417,1.369056,1.027608,1.195361,1.779389,13,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-24
3135,25,4,2019,0.023469,0.028594,0.042594,0.058145,0.081375,0.088922,0.126416,0.14495,4.924744,1.099969,1.574717,1.017552,1.186631,1.950549,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-25
3136,26,4,2019,0.030905,0.037867,0.052602,0.072877,0.105595,0.122564,0.163557,0.191863,5.077457,1.254614,1.562923,1.229184,1.310295,1.78666,16,17,17,0,0,17,0,0,0,0,0,0,0,0,16,0,0,17,0,0,16,17,17,0,0,0,0,0,0,0,17,16,17,17,17,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-26
3137,27,4,2019,0.114433,0.108077,0.116589,0.129682,0.156978,0.169421,0.207625,0.230105,4.617856,0.580212,1.011285,0.646409,0.569967,1.227651,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-27
3139,29,4,2019,0.047448,0.053847,0.06862,0.090293,0.130307,0.148943,0.198755,0.229281,5.18696,1.167375,1.508945,1.188424,1.193966,1.717742,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-29
3140,30,4,2019,0.025658,0.027728,0.038449,0.052215,0.080088,0.090844,0.124785,0.145378,4.979846,1.290885,1.581413,1.317527,1.343757,1.865476,4,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-04-30
3141,1,5,2019,0.033598,0.041107,0.05573,0.074773,0.107286,0.119183,0.164712,0.191881,5.17046,1.176285,1.546467,1.158236,1.226734,1.837781,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,14,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-01
3142,3,5,2019,0.020039,0.029475,0.043429,0.059518,0.08659,0.097467,0.129936,0.150362,4.960908,1.201957,1.446882,1.169657,1.260988,1.718005,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-03
3143,4,5,2019,0.028412,0.029698,0.040039,0.054684,0.08047,0.088019,0.118339,0.135151,4.988423,1.183215,1.3649,1.148528,1.272454,1.687835,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-04
3144,5,5,2019,0.023007,0.024923,0.037855,0.053948,0.082759,0.093758,0.134048,0.157334,5.00929,1.352146,1.714596,1.313498,1.428894,2.050083,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-05
3145,6,5,2019,0.024512,0.0268,0.040108,0.056521,0.085453,0.096494,0.137027,0.160477,5.142117,1.30783,1.691658,1.270554,1.381164,2.031712,20,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-06
3146,7,5,2019,0.022331,0.028079,0.039539,0.053775,0.080143,0.090114,0.1218,0.141105,4.743857,1.259951,1.509822,1.264021,1.322462,1.806128,32,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-07
3147,8,5,2019,0.027306,0.041149,0.056261,0.074669,0.104421,0.116319,0.15391,0.176394,4.918029,1.086551,1.385093,1.058097,1.138364,1.652902,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-08
3148,9,5,2019,0.02704,0.040766,0.055409,0.07479,0.108186,0.122998,0.162612,0.1886,4.539897,1.215275,1.467841,1.204205,1.259535,1.685635,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,19,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-09
3149,10,5,2019,0.021983,0.026343,0.037011,0.050369,0.075479,0.085266,0.1172,0.136524,4.151162,1.254163,1.570119,1.26172,1.309242,1.867171,34,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,35,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-10
3150,11,5,2019,0.089836,0.091151,0.102726,0.119435,0.151092,0.165295,0.20379,0.228088,4.432227,0.827167,1.121729,0.862044,0.838059,1.319061,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-11
3151,15,5,2019,0.019053,0.029607,0.040678,0.057874,0.09415,0.110975,0.142396,0.164496,3.224587,1.513033,1.482726,1.552988,1.555926,1.575173,4,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-15
3152,16,5,2019,0.016983,0.020572,0.029913,0.041255,0.064485,0.074949,0.100248,0.117553,2.994605,1.371022,1.577378,1.411011,1.405848,1.789351,41,41,41,0,0,41,0,0,0,0,0,0,0,0,40,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-16
3153,17,5,2019,0.026615,0.034163,0.046384,0.065243,0.100852,0.118206,0.154278,0.178287,3.224184,1.392586,1.521214,1.404314,1.426664,1.634538,37,37,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-17
3154,18,5,2019,0.030022,0.037912,0.05071,0.070019,0.106024,0.123927,0.159392,0.183601,3.137614,1.3285,1.48278,1.352809,1.353129,1.642168,22,21,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,21,20,22,0,0,0,0,0,0,0,22,22,22,22,21,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-18
3155,19,5,2019,0.02264,0.026201,0.036435,0.049799,0.073849,0.085783,0.118286,0.139301,2.827909,1.270609,1.678048,1.2907,1.295149,1.918059,41,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-19
3156,20,5,2019,0.02718,0.030302,0.039268,0.050112,0.069495,0.07927,0.107748,0.125398,2.409871,1.03732,1.568402,1.075301,1.043265,1.826224,39,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-20
3157,21,5,2019,0.017719,0.019047,0.027014,0.034183,0.045407,0.051076,0.073075,0.084778,1.726712,0.932901,1.711246,0.940936,0.94298,2.02618,44,44,44,0,0,44,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44,44,44,0,0,0,0,0,0,0,44,44,44,44,44,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-21
3158,22,5,2019,0.021108,0.023637,0.032824,0.043007,0.062037,0.070624,0.098919,0.116369,2.80755,1.153586,1.685871,1.179989,1.180101,2.004637,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-22
3159,23,5,2019,0.033759,0.038071,0.051853,0.071044,0.105941,0.122706,0.160301,0.186784,4.005414,1.315811,1.496746,1.319088,1.350974,1.682004,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-23
3160,25,5,2019,0.019199,0.020847,0.028908,0.038903,0.061907,0.070746,0.095924,0.114188,3.802256,1.351018,1.558473,1.424268,1.396318,1.887996,35,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,624,CUIABA-MIRANDA,-15.73091,-56.07086,210,2019-05-25
